runID,stateName,Hs,Tp,phaseSeed,split,faultName,severity,sourceFile,processedFile,nRawSamples,nPostRampSamples,nPreparedSamples,rawFs_Hz,preparedFs_Hz,surgeEnergyAtOrBelow2Hz,heaveEnergyAtOrBelow2Hz,pitchEnergyAtOrBelow2Hz,relDispEnergyAtOrBelow2Hz,relVelEnergyAtOrBelow2Hz,ptoForceEnergyAtOrBelow2Hz
279,State3_Energetic,1.6,7.2,16,validation,pto_damping_loss,0.4,run00279_seed016_sev040_Hs160_Tp720.csv,run00279_seed016_sev040_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999996706828395,0.999996011764992,0.999997345077445,0.999995558857985,0.999998624647746,0.999998624647746
280,State3_Energetic,1.6,7.2,16,validation,pto_damping_loss,0.2,run00280_seed016_sev020_Hs160_Tp720.csv,run00280_seed016_sev020_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999996710888736,0.9999957461179,0.999997592180398,0.999995140865961,0.99999890485523,0.999998904855231
281,State3_Energetic,1.6,7.2,17,test,healthy,1,run00281_seed017_sev100_Hs160_Tp720.csv,run00281_seed017_sev100_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998934010868,0.999997910046831,0.999999358282517,0.999997313652461,0.999999370584042,0.999999370584042
282,State3_Energetic,1.6,7.2,17,test,pto_damping_loss,0.8,run00282_seed017_sev080_Hs160_Tp720.csv,run00282_seed017_sev080_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998886725408,0.999997881841648,0.999999305826694,0.999997277390144,0.999999347802678,0.999999347802678
283,State3_Energetic,1.6,7.2,17,test,pto_damping_loss,0.6,run00283_seed017_sev060_Hs160_Tp720.csv,run00283_seed017_sev060_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998827873901,0.999997858694692,0.999999237046691,0.999997262132805,0.999999293772005,0.999999293772006
284,State3_Energetic,1.6,7.2,17,test,pto_damping_loss,0.4,run00284_seed017_sev040_Hs160_Tp720.csv,run00284_seed017_sev040_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998755472737,0.999997852955642,0.999999157699076,0.999997286416723,0.999999188184528,0.999999188184528
285,State3_Energetic,1.6,7.2,17,test,pto_damping_loss,0.2,run00285_seed017_sev020_Hs160_Tp720.csv,run00285_seed017_sev020_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998667102199,0.999997889920945,0.999999065736549,0.999997385064942,0.999998994986948,0.999998994986948
286,State3_Energetic,1.6,7.2,18,test,healthy,1,run00286_seed018_sev100_Hs160_Tp720.csv,run00286_seed018_sev100_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999997797708539,0.999998245454354,0.999998795826802,0.999997988933594,0.999998577746952,0.999998577746952
287,State3_Energetic,1.6,7.2,18,test,pto_damping_loss,0.8,run00287_seed018_sev080_Hs160_Tp720.csv,run00287_seed018_sev080_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999997782656989,0.9999982265374,0.999998803997187,0.99999790866997,0.999998676884294,0.999998676884294
288,State3_Energetic,1.6,7.2,18,test,pto_damping_loss,0.6,run00288_seed018_sev060_Hs160_Tp720.csv,run00288_seed018_sev060_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999997761657731,0.99999819415064,0.999998814307185,0.999997805397618,0.999998798360155,0.999998798360156
289,State3_Energetic,1.6,7.2,18,test,pto_damping_loss,0.4,run00289_seed018_sev040_Hs160_Tp720.csv,run00289_seed018_sev040_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.99999773495584,0.999998145286457,0.999998835945218,0.999997669144848,0.999998946989016,0.999998946989016
290,State3_Energetic,1.6,7.2,18,test,pto_damping_loss,0.2,run00290_seed018_sev020_Hs160_Tp720.csv,run00290_seed018_sev020_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999997705864012,0.999998077309808,0.999998890580568,0.999997484358327,0.999999124295925,0.999999124295925
291,State3_Energetic,1.6,7.2,19,test,healthy,1,run00291_seed019_sev100_Hs160_Tp720.csv,run00291_seed019_sev100_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998877228566,0.99999833638134,0.999998761562629,0.999996884864333,0.999998654693499,0.999998654693499
292,State3_Energetic,1.6,7.2,19,test,pto_damping_loss,0.8,run00292_seed019_sev080_Hs160_Tp720.csv,run00292_seed019_sev080_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998866762043,0.999998279730475,0.999998733696961,0.9999968673263,0.999998699338772,0.999998699338772
293,State3_Energetic,1.6,7.2,19,test,pto_damping_loss,0.6,run00293_seed019_sev060_Hs160_Tp720.csv,run00293_seed019_sev060_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998853727481,0.999998216272135,0.99999870540745,0.999996859134585,0.99999873957876,0.99999873957876
294,State3_Energetic,1.6,7.2,19,test,pto_damping_loss,0.4,run00294_seed019_sev040_Hs160_Tp720.csv,run00294_seed019_sev040_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998836934031,0.999998148094364,0.999998682193928,0.999996866214245,0.999998769025122,0.999998769025122
295,State3_Energetic,1.6,7.2,19,test,pto_damping_loss,0.2,run00295_seed019_sev020_Hs160_Tp720.csv,run00295_seed019_sev020_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999998814958077,0.999998078437327,0.999998677375467,0.999996898888458,0.999998777959184,0.999998777959184
296,State3_Energetic,1.6,7.2,20,test,healthy,1,run00296_seed020_sev100_Hs160_Tp720.csv,run00296_seed020_sev100_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999997336318778,0.999998501385918,0.999997940386259,0.999998161138236,0.999997817389967,0.999997817389967
297,State3_Energetic,1.6,7.2,20,test,pto_damping_loss,0.8,run00297_seed020_sev080_Hs160_Tp720.csv,run00297_seed020_sev080_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999997278220475,0.999998493251409,0.999997894913549,0.999998155882471,0.999997852856532,0.999997852856532
298,State3_Energetic,1.6,7.2,20,test,pto_damping_loss,0.6,run00298_seed020_sev060_Hs160_Tp720.csv,run00298_seed020_sev060_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999997224174732,0.999998476861681,0.99999787340146,0.999998146830977,0.999997909038385,0.999997909038385
299,State3_Energetic,1.6,7.2,20,test,pto_damping_loss,0.4,run00299_seed020_sev040_Hs160_Tp720.csv,run00299_seed020_sev040_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999997171186933,0.99999845002691,0.99999786573563,0.999998142639504,0.999997994015953,0.999997994015953
300,State3_Energetic,1.6,7.2,20,test,pto_damping_loss,0.2,run00300_seed020_sev020_Hs160_Tp720.csv,run00300_seed020_sev020_Hs160_Tp720_5hz.csv,20001,19001,9501,10,5,0.999997115702824,0.999998413456067,0.999997872498103,0.999998166942056,0.999998121650123,0.999998121650123
301,State4_LongPeriodSwell,1.6,10,1,train,healthy,1,run00301_seed001_sev100_Hs160_Tp1000.csv,run00301_seed001_sev100_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.9999978266025,0.999997893160915,0.999998379842072,0.999999539896286,0.999997433737233,0.999997433737233
302,State4_LongPeriodSwell,1.6,10,1,train,pto_damping_loss,0.8,run00302_seed001_sev080_Hs160_Tp1000.csv,run00302_seed001_sev080_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999997838490939,0.999997863045256,0.99999846901842,0.999999544032222,0.999997365939119,0.999997365939119
303,State4_LongPeriodSwell,1.6,10,1,train,pto_damping_loss,0.6,run00303_seed001_sev060_Hs160_Tp1000.csv,run00303_seed001_sev060_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999997845780787,0.999997825308821,0.999998546837754,0.999999547130549,0.999997283437152,0.999997283437152
304,State4_LongPeriodSwell,1.6,10,1,train,pto_damping_loss,0.4,run00304_seed001_sev040_Hs160_Tp1000.csv,run00304_seed001_sev040_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999997847476948,0.999997776428052,0.999998608363228,0.99999954551798,0.999997190653074,0.999997190653074
305,State4_LongPeriodSwell,1.6,10,1,train,pto_damping_loss,0.2,run00305_seed001_sev020_Hs160_Tp1000.csv,run00305_seed001_sev020_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999997842677418,0.999997709184096,0.999998647959853,0.999999529352989,0.999997110016376,0.999997110016376
306,State4_LongPeriodSwell,1.6,10,2,train,healthy,1,run00306_seed002_sev100_Hs160_Tp1000.csv,run00306_seed002_sev100_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999999032399811,0.999998076671844,0.99999923093064,0.999999290809224,0.999998932580892,0.999998932580892
307,State4_LongPeriodSwell,1.6,10,2,train,pto_damping_loss,0.8,run00307_seed002_sev080_Hs160_Tp1000.csv,run00307_seed002_sev080_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999999044166533,0.999998069425039,0.999999262021132,0.999999240254768,0.999998921909237,0.999998921909237
308,State4_LongPeriodSwell,1.6,10,2,train,pto_damping_loss,0.6,run00308_seed002_sev060_Hs160_Tp1000.csv,run00308_seed002_sev060_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999999059943711,0.999998057464001,0.999999287272887,0.999999178991452,0.999998906339275,0.999998906339275
309,State4_LongPeriodSwell,1.6,10,2,train,pto_damping_loss,0.4,run00309_seed002_sev040_Hs160_Tp1000.csv,run00309_seed002_sev040_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999999080346092,0.999998039657168,0.999999300191393,0.999999104635838,0.999998880878238,0.999998880878238
310,State4_LongPeriodSwell,1.6,10,2,train,pto_damping_loss,0.2,run00310_seed002_sev020_Hs160_Tp1000.csv,run00310_seed002_sev020_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.99999910633651,0.999998015572187,0.999999290561219,0.999999014242021,0.999998830590199,0.999998830590199
311,State4_LongPeriodSwell,1.6,10,3,train,healthy,1,run00311_seed003_sev100_Hs160_Tp1000.csv,run00311_seed003_sev100_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999997218946327,0.999997933992983,0.999998153275827,0.999998059975902,0.999998571407535,0.999998571407534
312,State4_LongPeriodSwell,1.6,10,3,train,pto_damping_loss,0.8,run00312_seed003_sev080_Hs160_Tp1000.csv,run00312_seed003_sev080_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999997233071381,0.999997990758295,0.999998171220069,0.99999804178246,0.999998613136446,0.999998613136446
313,State4_LongPeriodSwell,1.6,10,3,train,pto_damping_loss,0.6,run00313_seed003_sev060_Hs160_Tp1000.csv,run00313_seed003_sev060_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999997250623119,0.999998047753147,0.999998197731427,0.999998022123603,0.999998665049554,0.999998665049554
314,State4_LongPeriodSwell,1.6,10,3,train,pto_damping_loss,0.4,run00314_seed003_sev040_Hs160_Tp1000.csv,run00314_seed003_sev040_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999997271964343,0.999998104644751,0.999998225895262,0.999998001843081,0.999998730210347,0.999998730210347
315,State4_LongPeriodSwell,1.6,10,3,train,pto_damping_loss,0.2,run00315_seed003_sev020_Hs160_Tp1000.csv,run00315_seed003_sev020_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999997297570952,0.99999816305274,0.999998245397574,0.999997984340882,0.999998808843038,0.999998808843038
316,State4_LongPeriodSwell,1.6,10,4,train,healthy,1,run00316_seed004_sev100_Hs160_Tp1000.csv,run00316_seed004_sev100_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998279822714,0.99999730955938,0.99999861932708,0.999998338185774,0.999997799711488,0.999997799711488
317,State4_LongPeriodSwell,1.6,10,4,train,pto_damping_loss,0.8,run00317_seed004_sev080_Hs160_Tp1000.csv,run00317_seed004_sev080_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998239519164,0.999997259034437,0.999998526060965,0.999998325632157,0.999997756555373,0.999997756555373
318,State4_LongPeriodSwell,1.6,10,4,train,pto_damping_loss,0.6,run00318_seed004_sev060_Hs160_Tp1000.csv,run00318_seed004_sev060_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998196222265,0.999997204023077,0.99999843350222,0.999998305772092,0.999997695074202,0.999997695074202
319,State4_LongPeriodSwell,1.6,10,4,train,pto_damping_loss,0.4,run00319_seed004_sev040_Hs160_Tp1000.csv,run00319_seed004_sev040_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998151381886,0.999997142726944,0.999998352889071,0.999998274986465,0.999997609076224,0.999997609076224
320,State4_LongPeriodSwell,1.6,10,4,train,pto_damping_loss,0.2,run00320_seed004_sev020_Hs160_Tp1000.csv,run00320_seed004_sev020_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998106967681,0.999997071452049,0.999998298533859,0.999998227895542,0.999997491334858,0.999997491334858
321,State4_LongPeriodSwell,1.6,10,5,train,healthy,1,run00321_seed005_sev100_Hs160_Tp1000.csv,run00321_seed005_sev100_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999999143987497,0.999998074812437,0.999999104324433,0.999996976429619,0.999999140943887,0.999999140943887
322,State4_LongPeriodSwell,1.6,10,5,train,pto_damping_loss,0.8,run00322_seed005_sev080_Hs160_Tp1000.csv,run00322_seed005_sev080_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999999176180937,0.999998090120894,0.999999185014168,0.999997005640081,0.99999908103966,0.99999908103966
323,State4_LongPeriodSwell,1.6,10,5,train,pto_damping_loss,0.6,run00323_seed005_sev060_Hs160_Tp1000.csv,run00323_seed005_sev060_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999999214967551,0.999998108994527,0.999999266576041,0.999997046796285,0.999998996681988,0.999998996681988
324,State4_LongPeriodSwell,1.6,10,5,train,pto_damping_loss,0.4,run00324_seed005_sev040_Hs160_Tp1000.csv,run00324_seed005_sev040_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999999262456493,0.999998132376695,0.999999348051942,0.999997103981217,0.999998885595529,0.999998885595529
325,State4_LongPeriodSwell,1.6,10,5,train,pto_damping_loss,0.2,run00325_seed005_sev020_Hs160_Tp1000.csv,run00325_seed005_sev020_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999999320562428,0.999998160726057,0.999999424401772,0.999997187451933,0.999998751783654,0.999998751783654
326,State4_LongPeriodSwell,1.6,10,6,train,healthy,1,run00326_seed006_sev100_Hs160_Tp1000.csv,run00326_seed006_sev100_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998242561485,0.999998478236284,0.999998182342265,0.999999222988277,0.999998314588073,0.999998314588073
327,State4_LongPeriodSwell,1.6,10,6,train,pto_damping_loss,0.8,run00327_seed006_sev080_Hs160_Tp1000.csv,run00327_seed006_sev080_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998223242366,0.999998487404954,0.999998209358344,0.99999923261308,0.999998327985372,0.999998327985372
328,State4_LongPeriodSwell,1.6,10,6,train,pto_damping_loss,0.6,run00328_seed006_sev060_Hs160_Tp1000.csv,run00328_seed006_sev060_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998199438468,0.999998492185346,0.999998215012837,0.999999248878578,0.999998335598045,0.999998335598045
329,State4_LongPeriodSwell,1.6,10,6,train,pto_damping_loss,0.4,run00329_seed006_sev040_Hs160_Tp1000.csv,run00329_seed006_sev040_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998171542401,0.99999849155065,0.999998199826284,0.999999274305608,0.999998340248176,0.999998340248176
330,State4_LongPeriodSwell,1.6,10,6,train,pto_damping_loss,0.2,run00330_seed006_sev020_Hs160_Tp1000.csv,run00330_seed006_sev020_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998139322248,0.999998483564831,0.999998167878869,0.999999312412622,0.999998353861121,0.999998353861121
331,State4_LongPeriodSwell,1.6,10,7,train,healthy,1,run00331_seed007_sev100_Hs160_Tp1000.csv,run00331_seed007_sev100_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998125545509,0.999998324842486,0.999998124771364,0.999998795946713,0.999998633669027,0.999998633669026
332,State4_LongPeriodSwell,1.6,10,7,train,pto_damping_loss,0.8,run00332_seed007_sev080_Hs160_Tp1000.csv,run00332_seed007_sev080_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998127899855,0.999998309425417,0.999998212183778,0.999998756014084,0.999998629247542,0.999998629247542
333,State4_LongPeriodSwell,1.6,10,7,train,pto_damping_loss,0.6,run00333_seed007_sev060_Hs160_Tp1000.csv,run00333_seed007_sev060_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998140141811,0.999998295688879,0.999998335553331,0.999998715205881,0.999998629106172,0.999998629106172
334,State4_LongPeriodSwell,1.6,10,7,train,pto_damping_loss,0.4,run00334_seed007_sev040_Hs160_Tp1000.csv,run00334_seed007_sev040_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.9999981656302,0.999998284174504,0.999998501467869,0.999998674469198,0.99999863457464,0.99999863457464
335,State4_LongPeriodSwell,1.6,10,7,train,pto_damping_loss,0.2,run00335_seed007_sev020_Hs160_Tp1000.csv,run00335_seed007_sev020_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998208983407,0.999998272522515,0.999998715207401,0.999998634249595,0.999998645640669,0.999998645640669
336,State4_LongPeriodSwell,1.6,10,8,train,healthy,1,run00336_seed008_sev100_Hs160_Tp1000.csv,run00336_seed008_sev100_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999997650436122,0.999998409276545,0.999998360768311,0.999998866590121,0.999998295834766,0.999998295834766
337,State4_LongPeriodSwell,1.6,10,8,train,pto_damping_loss,0.8,run00337_seed008_sev080_Hs160_Tp1000.csv,run00337_seed008_sev080_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999997647829567,0.999998416431192,0.999998328508314,0.999998809161278,0.999998256899752,0.999998256899752
338,State4_LongPeriodSwell,1.6,10,8,train,pto_damping_loss,0.6,run00338_seed008_sev060_Hs160_Tp1000.csv,run00338_seed008_sev060_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999997647884642,0.999998421018035,0.999998285449742,0.999998736700151,0.999998214270464,0.999998214270464
339,State4_LongPeriodSwell,1.6,10,8,train,pto_damping_loss,0.4,run00339_seed008_sev040_Hs160_Tp1000.csv,run00339_seed008_sev040_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999997650864385,0.999998423006161,0.999998231818881,0.999998647724751,0.999998167035729,0.999998167035729
340,State4_LongPeriodSwell,1.6,10,8,train,pto_damping_loss,0.2,run00340_seed008_sev020_Hs160_Tp1000.csv,run00340_seed008_sev020_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999997657187761,0.999998422754695,0.999998168730543,0.999998543481378,0.999998108894927,0.999998108894926
341,State4_LongPeriodSwell,1.6,10,9,train,healthy,1,run00341_seed009_sev100_Hs160_Tp1000.csv,run00341_seed009_sev100_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999997711081101,0.999997630142511,0.999996649220802,0.999998496895541,0.999998666656411,0.999998666656411
342,State4_LongPeriodSwell,1.6,10,9,train,pto_damping_loss,0.8,run00342_seed009_sev080_Hs160_Tp1000.csv,run00342_seed009_sev080_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999997752352132,0.999997632748178,0.999996720431484,0.999998574511398,0.999998614892444,0.999998614892444
343,State4_LongPeriodSwell,1.6,10,9,train,pto_damping_loss,0.6,run00343_seed009_sev060_Hs160_Tp1000.csv,run00343_seed009_sev060_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.99999779541954,0.999997636547335,0.999996801135586,0.999998663919992,0.999998559538958,0.999998559538958
344,State4_LongPeriodSwell,1.6,10,9,train,pto_damping_loss,0.4,run00344_seed009_sev040_Hs160_Tp1000.csv,run00344_seed009_sev040_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999997839815006,0.99999764014386,0.999996895062683,0.999998765956396,0.999998507245948,0.999998507245948
345,State4_LongPeriodSwell,1.6,10,9,train,pto_damping_loss,0.2,run00345_seed009_sev020_Hs160_Tp1000.csv,run00345_seed009_sev020_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999997884789467,0.999997641640805,0.999997007970887,0.999998881630657,0.999998473317215,0.999998473317215
346,State4_LongPeriodSwell,1.6,10,10,train,healthy,1,run00346_seed010_sev100_Hs160_Tp1000.csv,run00346_seed010_sev100_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998591444688,0.999998233147892,0.999999160116921,0.999997708843261,0.999997878464111,0.999997878464111
347,State4_LongPeriodSwell,1.6,10,10,train,pto_damping_loss,0.8,run00347_seed010_sev080_Hs160_Tp1000.csv,run00347_seed010_sev080_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998576662015,0.999998240740274,0.99999916939027,0.999997615279409,0.999997974369485,0.999997974369485
348,State4_LongPeriodSwell,1.6,10,10,train,pto_damping_loss,0.6,run00348_seed010_sev060_Hs160_Tp1000.csv,run00348_seed010_sev060_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998565099399,0.999998255132077,0.99999917304113,0.999997520762173,0.99999807936282,0.999998079362819
349,State4_LongPeriodSwell,1.6,10,10,train,pto_damping_loss,0.4,run00349_seed010_sev040_Hs160_Tp1000.csv,run00349_seed010_sev040_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998557849799,0.999998279952292,0.999999170369975,0.999997426369208,0.999998195400992,0.999998195400992
350,State4_LongPeriodSwell,1.6,10,10,train,pto_damping_loss,0.2,run00350_seed010_sev020_Hs160_Tp1000.csv,run00350_seed010_sev020_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998555161423,0.999998320364896,0.999999157477066,0.999997329666186,0.999998327936132,0.999998327936132
351,State4_LongPeriodSwell,1.6,10,11,train,healthy,1,run00351_seed011_sev100_Hs160_Tp1000.csv,run00351_seed011_sev100_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998132521986,0.999997966901178,0.999998942979553,0.999998809195104,0.999998092183039,0.999998092183039
352,State4_LongPeriodSwell,1.6,10,11,train,pto_damping_loss,0.8,run00352_seed011_sev080_Hs160_Tp1000.csv,run00352_seed011_sev080_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998114661436,0.99999801946831,0.99999895622912,0.999998811758206,0.999998036804013,0.999998036804013
353,State4_LongPeriodSwell,1.6,10,11,train,pto_damping_loss,0.6,run00353_seed011_sev060_Hs160_Tp1000.csv,run00353_seed011_sev060_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998095253338,0.999998076132954,0.999998947060104,0.999998806219841,0.99999797595189,0.99999797595189
354,State4_LongPeriodSwell,1.6,10,11,train,pto_damping_loss,0.4,run00354_seed011_sev040_Hs160_Tp1000.csv,run00354_seed011_sev040_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998076213508,0.999998137065883,0.999998908101693,0.999998784815699,0.999997907511051,0.999997907511051
355,State4_LongPeriodSwell,1.6,10,11,train,pto_damping_loss,0.2,run00355_seed011_sev020_Hs160_Tp1000.csv,run00355_seed011_sev020_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998060799983,0.99999820262137,0.999998831793137,0.999998729422267,0.999997827295921,0.999997827295921
356,State4_LongPeriodSwell,1.6,10,12,train,healthy,1,run00356_seed012_sev100_Hs160_Tp1000.csv,run00356_seed012_sev100_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999999271438563,0.999997227322964,0.999999081751761,0.999995635291798,0.999999076690992,0.999999076690992
357,State4_LongPeriodSwell,1.6,10,12,train,pto_damping_loss,0.8,run00357_seed012_sev080_Hs160_Tp1000.csv,run00357_seed012_sev080_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999999315797876,0.999997139411592,0.999999242447903,0.999995657377981,0.999998989947005,0.999998989947005
358,State4_LongPeriodSwell,1.6,10,12,train,pto_damping_loss,0.6,run00358_seed012_sev060_Hs160_Tp1000.csv,run00358_seed012_sev060_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999999350843685,0.999997047461067,0.999999384725536,0.999995711262881,0.999998868214565,0.999998868214565
359,State4_LongPeriodSwell,1.6,10,12,train,pto_damping_loss,0.4,run00359_seed012_sev040_Hs160_Tp1000.csv,run00359_seed012_sev040_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999999376584726,0.999996949627736,0.999999505865648,0.999995800414121,0.999998698462326,0.999998698462326
360,State4_LongPeriodSwell,1.6,10,12,train,pto_damping_loss,0.2,run00360_seed012_sev020_Hs160_Tp1000.csv,run00360_seed012_sev020_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999999392112837,0.999996839414665,0.999999595851579,0.999995920024296,0.999998457107583,0.999998457107583
361,State4_LongPeriodSwell,1.6,10,13,validation,healthy,1,run00361_seed013_sev100_Hs160_Tp1000.csv,run00361_seed013_sev100_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998027758766,0.999997856441803,0.999997819349701,0.999998409643893,0.999999010011251,0.999999010011251
362,State4_LongPeriodSwell,1.6,10,13,validation,pto_damping_loss,0.8,run00362_seed013_sev080_Hs160_Tp1000.csv,run00362_seed013_sev080_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998024858367,0.999997837184687,0.999997854997329,0.99999835507371,0.999998939416784,0.999998939416784
363,State4_LongPeriodSwell,1.6,10,13,validation,pto_damping_loss,0.6,run00363_seed013_sev060_Hs160_Tp1000.csv,run00363_seed013_sev060_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998023065308,0.999997823270357,0.999997895970507,0.999998294605256,0.999998838653313,0.999998838653314
364,State4_LongPeriodSwell,1.6,10,13,validation,pto_damping_loss,0.4,run00364_seed013_sev040_Hs160_Tp1000.csv,run00364_seed013_sev040_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998024783719,0.999997816868428,0.999997954096341,0.999998223658063,0.999998698262593,0.999998698262593
365,State4_LongPeriodSwell,1.6,10,13,validation,pto_damping_loss,0.2,run00365_seed013_sev020_Hs160_Tp1000.csv,run00365_seed013_sev020_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998032973206,0.999997819994409,0.999998050788121,0.99999813262699,0.999998503676173,0.999998503676173
366,State4_LongPeriodSwell,1.6,10,14,validation,healthy,1,run00366_seed014_sev100_Hs160_Tp1000.csv,run00366_seed014_sev100_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998700659657,0.999998439345259,0.999999218726705,0.999998122992489,0.999998832052678,0.999998832052678
367,State4_LongPeriodSwell,1.6,10,14,validation,pto_damping_loss,0.8,run00367_seed014_sev080_Hs160_Tp1000.csv,run00367_seed014_sev080_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998677113857,0.999998467241118,0.999999179160787,0.999998160281231,0.999998886813302,0.999998886813303
368,State4_LongPeriodSwell,1.6,10,14,validation,pto_damping_loss,0.6,run00368_seed014_sev060_Hs160_Tp1000.csv,run00368_seed014_sev060_Hs160_Tp1000_5hz.csv,20001,19001,9501,10,5,0.999998646833673,0.999998496681406,0.999999111384937,0.999998199909466,0.999998945765193,0.999998945765194
