runID,stateName,Hs,Tp,stateProbability,phaseSeed,split,faultName,severity,Bfault_NsPm,csvPath,expectedDamping_NsPm,estimatedDamping_NsPm,relativeDampingError,forceLawMaxError_N,forceLawRelativeError,powerConsistencyError_W,completed
230,State3_Energetic,1.6,7.2,0.28249,6,train,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00230_seed006_sev020_Hs160_Tp720.csv,240000,240000,1.45519152283669e-15,1.81898940354586e-09,6.55097221493569e-15,0,1
231,State3_Energetic,1.6,7.2,0.28249,7,train,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00231_seed007_sev100_Hs160_Tp720.csv,1200000,1200000,2.91038304567337e-15,2.09547579288483e-09,2.4759449646905e-15,0,1
232,State3_Energetic,1.6,7.2,0.28249,7,train,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00232_seed007_sev080_Hs160_Tp720.csv,960000,959999.999999996,3.88051072756449e-15,1.86264514923096e-09,2.51405103573674e-15,0,1
233,State3_Energetic,1.6,7.2,0.28249,7,train,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00233_seed007_sev060_Hs160_Tp720.csv,720000,720000,4.85063840945562e-16,1.62981450557709e-09,2.66370915517291e-15,0,1
234,State3_Energetic,1.6,7.2,0.28249,7,train,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00234_seed007_sev040_Hs160_Tp720.csv,480000,479999.999999998,3.51671284685532e-15,1.45519152283669e-09,3.20969348010502e-15,0,1
235,State3_Energetic,1.6,7.2,0.28249,7,train,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00235_seed007_sev020_Hs160_Tp720.csv,240000,240000,1.69772344330947e-15,1.54250301420689e-09,6.06163547274288e-15,0,1
236,State3_Energetic,1.6,7.2,0.28249,8,train,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00236_seed008_sev100_Hs160_Tp720.csv,1200000,1200000,3.49245965480804e-15,2.21189111471176e-09,2.39148427105646e-15,0,1
237,State3_Energetic,1.6,7.2,0.28249,8,train,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00237_seed008_sev080_Hs160_Tp720.csv,960000,959999.999999997,3.03164900590976e-15,1.86264514923096e-09,2.37583777198353e-15,0,1
238,State3_Energetic,1.6,7.2,0.28249,8,train,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00238_seed008_sev060_Hs160_Tp720.csv,720000,719999.999999997,3.71882278058264e-15,1.51339918375015e-09,2.42642198011132e-15,0,1
239,State3_Energetic,1.6,7.2,0.28249,8,train,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00239_seed008_sev040_Hs160_Tp720.csv,480000,479999.999999999,1.94025536378225e-15,1.39698386192322e-09,3.18150516456911e-15,0,1
240,State3_Energetic,1.6,7.2,0.28249,8,train,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00240_seed008_sev020_Hs160_Tp720.csv,240000,239999.999999999,2.78911708543698e-15,1.20780896395445e-09,4.93289888099289e-15,0,1
241,State3_Energetic,1.6,7.2,0.28249,9,train,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00241_seed009_sev100_Hs160_Tp720.csv,1200000,1200000,1.16415321826935e-15,2.21189111471176e-09,2.48592081880324e-15,0,1
242,State3_Energetic,1.6,7.2,0.28249,9,train,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00242_seed009_sev080_Hs160_Tp720.csv,960000,959999.999999999,1.33392556260029e-15,1.97906047105789e-09,2.51817150524682e-15,0,1
243,State3_Energetic,1.6,7.2,0.28249,9,train,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00243_seed009_sev060_Hs160_Tp720.csv,720000,720000,3.23375893963708e-16,1.92085281014442e-09,2.9280910460884e-15,0,1
244,State3_Energetic,1.6,7.2,0.28249,9,train,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00244_seed009_sev040_Hs160_Tp720.csv,480000,479999.999999999,3.03164900590976e-15,1.62981450557709e-09,3.32164479472947e-15,0,1
245,State3_Energetic,1.6,7.2,0.28249,9,train,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00245_seed009_sev020_Hs160_Tp720.csv,240000,240000,1.33392556260029e-15,1.29512045532465e-09,4.65436255647441e-15,0,1
246,State3_Energetic,1.6,7.2,0.28249,10,train,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00246_seed010_sev100_Hs160_Tp720.csv,1200000,1200000,3.68648519118627e-15,1.86264514923096e-09,2.41719732371001e-15,0,1
247,State3_Energetic,1.6,7.2,0.28249,10,train,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00247_seed010_sev080_Hs160_Tp720.csv,960000,959999.999999998,2.5465851649642e-15,1.74622982740402e-09,2.60406741278945e-15,0,1
248,State3_Energetic,1.6,7.2,0.28249,10,train,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00248_seed010_sev060_Hs160_Tp720.csv,720000,719999.999999999,1.45519152283669e-15,1.51339918375015e-09,2.7323626334395e-15,0,1
249,State3_Energetic,1.6,7.2,0.28249,10,train,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00249_seed010_sev040_Hs160_Tp720.csv,480000,479999.999999999,1.81898940354586e-15,1.33877620100975e-09,3.27317746776801e-15,0,1
250,State3_Energetic,1.6,7.2,0.28249,10,train,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00250_seed010_sev020_Hs160_Tp720.csv,240000,240000,9.70127681891124e-16,1.36788003146648e-09,5.9964933503047e-15,0,1
251,State3_Energetic,1.6,7.2,0.28249,11,train,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00251_seed011_sev100_Hs160_Tp720.csv,1200000,1200000,1.16415321826935e-15,2.09547579288483e-09,2.57799927291918e-15,0,1
252,State3_Energetic,1.6,7.2,0.28249,11,train,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00252_seed011_sev080_Hs160_Tp720.csv,960000,959999.999999999,1.09139364212751e-15,1.74622982740402e-09,2.49973714385661e-15,0,1
253,State3_Energetic,1.6,7.2,0.28249,11,train,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00253_seed011_sev060_Hs160_Tp720.csv,720000,719999.999999997,3.88051072756449e-15,1.48429535329342e-09,2.63059269480658e-15,0,1
254,State3_Energetic,1.6,7.2,0.28249,11,train,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00254_seed011_sev040_Hs160_Tp720.csv,480000,479999.999999999,2.5465851649642e-15,1.39698386192322e-09,3.45757431301867e-15,0,1
255,State3_Energetic,1.6,7.2,0.28249,11,train,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00255_seed011_sev020_Hs160_Tp720.csv,240000,239999.999999999,2.18278728425503e-15,1.43336364999413e-09,6.62502618395838e-15,0,1
256,State3_Energetic,1.6,7.2,0.28249,12,train,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00256_seed012_sev100_Hs160_Tp720.csv,1200000,1200000,1.5522042910258e-15,2.3283064365387e-09,2.53626034294301e-15,0,1
257,State3_Energetic,1.6,7.2,0.28249,12,train,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00257_seed012_sev080_Hs160_Tp720.csv,960000,959999.999999998,2.06152132401864e-15,2.09547579288483e-09,2.63127514124162e-15,0,1
258,State3_Energetic,1.6,7.2,0.28249,12,train,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00258_seed012_sev060_Hs160_Tp720.csv,720000,719999.999999996,5.49739019738303e-15,1.74622982740402e-09,2.68138043799306e-15,0,1
259,State3_Energetic,1.6,7.2,0.28249,12,train,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00259_seed012_sev040_Hs160_Tp720.csv,480000,479999.999999998,3.15291496614615e-15,1.36788003146648e-09,2.86427983825753e-15,0,1
260,State3_Energetic,1.6,7.2,0.28249,12,train,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00260_seed012_sev020_Hs160_Tp720.csv,240000,240000,2.42531920472781e-16,1.26601662486792e-09,4.74898604769626e-15,0,1
261,State3_Energetic,1.6,7.2,0.28249,13,validation,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00261_seed013_sev100_Hs160_Tp720.csv,1200000,1200000,1.94025536378225e-16,2.21189111471176e-09,2.63939772606489e-15,0,1
262,State3_Energetic,1.6,7.2,0.28249,13,validation,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00262_seed013_sev080_Hs160_Tp720.csv,960000,959999.999999997,3.15291496614615e-15,1.86264514923096e-09,2.55569602701614e-15,0,1
263,State3_Energetic,1.6,7.2,0.28249,13,validation,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00263_seed013_sev060_Hs160_Tp720.csv,720000,719999.999999998,2.91038304567337e-15,1.80443748831749e-09,2.96171569182681e-15,0,1
264,State3_Energetic,1.6,7.2,0.28249,13,validation,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00264_seed013_sev040_Hs160_Tp720.csv,480000,479999.999999999,2.30405324449142e-15,1.39698386192322e-09,3.04113472163617e-15,0,1
265,State3_Energetic,1.6,7.2,0.28249,13,validation,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00265_seed013_sev020_Hs160_Tp720.csv,240000,240000,1.09139364212751e-15,1.54250301420689e-09,5.81783693594295e-15,0,1
266,State3_Energetic,1.6,7.2,0.28249,14,validation,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00266_seed014_sev100_Hs160_Tp720.csv,1200000,1200000,3.68648519118627e-15,2.09547579288483e-09,2.38262285784678e-15,0,1
267,State3_Energetic,1.6,7.2,0.28249,14,validation,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00267_seed014_sev080_Hs160_Tp720.csv,960000,959999.999999998,2.42531920472781e-15,1.97906047105789e-09,2.58416508873643e-15,0,1
268,State3_Energetic,1.6,7.2,0.28249,14,validation,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00268_seed014_sev060_Hs160_Tp720.csv,720000,719999.999999998,2.58700715170966e-15,1.62981450557709e-09,2.58907332322147e-15,0,1
269,State3_Energetic,1.6,7.2,0.28249,14,validation,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00269_seed014_sev040_Hs160_Tp720.csv,480000,479999.999999999,1.57645748307308e-15,1.57160684466362e-09,3.39183868081182e-15,0,1
270,State3_Energetic,1.6,7.2,0.28249,14,validation,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00270_seed014_sev020_Hs160_Tp720.csv,240000,240000,3.63797880709171e-16,1.39698386192322e-09,5.30555903094641e-15,0,1
271,State3_Energetic,1.6,7.2,0.28249,15,validation,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00271_seed015_sev100_Hs160_Tp720.csv,1200000,1200000,1.5522042910258e-15,2.21189111471176e-09,2.52876688040629e-15,0,1
272,State3_Energetic,1.6,7.2,0.28249,15,validation,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00272_seed015_sev080_Hs160_Tp720.csv,960000,959999.999999998,1.94025536378225e-15,2.09547579288483e-09,2.70199980691314e-15,0,1
273,State3_Energetic,1.6,7.2,0.28249,15,validation,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00273_seed015_sev060_Hs160_Tp720.csv,720000,719999.999999997,4.68895046247376e-15,1.80443748831749e-09,2.75652745417971e-15,0,1
274,State3_Energetic,1.6,7.2,0.28249,15,validation,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00274_seed015_sev040_Hs160_Tp720.csv,480000,479999.999999999,2.91038304567337e-15,1.62981450557709e-09,3.28062592709954e-15,0,1
275,State3_Energetic,1.6,7.2,0.28249,15,validation,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00275_seed015_sev020_Hs160_Tp720.csv,240000,239999.999999999,3.63797880709171e-15,2.05545802600682e-09,7.20934221100961e-15,0,1
276,State3_Energetic,1.6,7.2,0.28249,16,validation,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00276_seed016_sev100_Hs160_Tp720.csv,1200000,1200000,3.1044085820516e-15,2.3283064365387e-09,2.51316268022445e-15,0,1
277,State3_Energetic,1.6,7.2,0.28249,16,validation,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00277_seed016_sev080_Hs160_Tp720.csv,960000,959999.999999997,3.15291496614615e-15,2.21189111471176e-09,2.69212140436736e-15,0,1
278,State3_Energetic,1.6,7.2,0.28249,16,validation,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00278_seed016_sev060_Hs160_Tp720.csv,720000,720000.000000001,1.77856741680039e-15,1.86264514923096e-09,2.69898927352733e-15,0,1
279,State3_Energetic,1.6,7.2,0.28249,16,validation,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00279_seed016_sev040_Hs160_Tp720.csv,480000,479999.999999999,1.94025536378225e-15,1.57160684466362e-09,2.9938389465892e-15,0,1
280,State3_Energetic,1.6,7.2,0.28249,16,validation,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00280_seed016_sev020_Hs160_Tp720.csv,240000,240000,4.85063840945562e-16,1.45519152283669e-09,4.75948757898909e-15,0,1
281,State3_Energetic,1.6,7.2,0.28249,17,test,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00281_seed017_sev100_Hs160_Tp720.csv,1200000,1200000,2.91038304567337e-15,2.3283064365387e-09,2.4870159229775e-15,0,1
282,State3_Energetic,1.6,7.2,0.28249,17,test,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00282_seed017_sev080_Hs160_Tp720.csv,960000,960000.000000002,1.69772344330947e-15,2.09547579288483e-09,2.58628574267136e-15,0,1
283,State3_Energetic,1.6,7.2,0.28249,17,test,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00283_seed017_sev060_Hs160_Tp720.csv,720000,720000,3.23375893963708e-16,1.80443748831749e-09,2.73845859990802e-15,0,1
284,State3_Energetic,1.6,7.2,0.28249,17,test,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00284_seed017_sev040_Hs160_Tp720.csv,480000,480000.000000001,1.81898940354586e-15,1.57160684466362e-09,3.30161514748748e-15,0,1
285,State3_Energetic,1.6,7.2,0.28249,17,test,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00285_seed017_sev020_Hs160_Tp720.csv,240000,239999.999999999,3.15291496614615e-15,1.39698386192322e-09,5.42981213689339e-15,0,1
286,State3_Energetic,1.6,7.2,0.28249,18,test,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00286_seed018_sev100_Hs160_Tp720.csv,1200000,1200000,2.13428090016047e-15,1.74622982740402e-09,2.37903644059867e-15,0,1
287,State3_Energetic,1.6,7.2,0.28249,18,test,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00287_seed018_sev080_Hs160_Tp720.csv,960000,959999.999999996,4.48684052874645e-15,1.62981450557709e-09,2.54512793510128e-15,0,1
288,State3_Energetic,1.6,7.2,0.28249,18,test,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00288_seed018_sev060_Hs160_Tp720.csv,720000,719999.999999998,3.07207099265522e-15,1.45519152283669e-09,2.76975287531037e-15,0,1
289,State3_Energetic,1.6,7.2,0.28249,18,test,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00289_seed018_sev040_Hs160_Tp720.csv,480000,479999.999999998,4.12304264803727e-15,1.33877620100975e-09,3.38631830167077e-15,0,1
290,State3_Energetic,1.6,7.2,0.28249,18,test,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00290_seed018_sev020_Hs160_Tp720.csv,240000,239999.999999999,4.97190436969201e-15,1.23691279441118e-09,5.39990252106489e-15,0,1
291,State3_Energetic,1.6,7.2,0.28249,19,test,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00291_seed019_sev100_Hs160_Tp720.csv,1200000,1200000,1.35817875464757e-15,1.86264514923096e-09,2.48908977671426e-15,0,1
292,State3_Energetic,1.6,7.2,0.28249,19,test,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00292_seed019_sev080_Hs160_Tp720.csv,960000,960000,4.85063840945562e-16,1.62981450557709e-09,2.5288201241662e-15,0,1
293,State3_Energetic,1.6,7.2,0.28249,19,test,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00293_seed019_sev060_Hs160_Tp720.csv,720000,719999.999999997,3.88051072756449e-15,1.57160684466362e-09,2.92039050221855e-15,0,1
294,State3_Energetic,1.6,7.2,0.28249,19,test,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00294_seed019_sev040_Hs160_Tp720.csv,480000,480000,3.63797880709171e-16,1.60071067512035e-09,3.92330759821909e-15,0,1
295,State3_Energetic,1.6,7.2,0.28249,19,test,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00295_seed019_sev020_Hs160_Tp720.csv,240000,240000,1.2126596023639e-16,1.33877620100975e-09,5.65243744764819e-15,0,1
296,State3_Energetic,1.6,7.2,0.28249,20,test,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00296_seed020_sev100_Hs160_Tp720.csv,1200000,1200000,7.76102145512899e-16,2.44472175836563e-09,2.48366540662283e-15,0,1
297,State3_Energetic,1.6,7.2,0.28249,20,test,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00297_seed020_sev080_Hs160_Tp720.csv,960000,959999.999999998,1.81898940354586e-15,2.09547579288483e-09,2.44620261572545e-15,0,1
298,State3_Energetic,1.6,7.2,0.28249,20,test,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00298_seed020_sev060_Hs160_Tp720.csv,720000,719999.999999999,9.70127681891124e-16,2.03726813197136e-09,2.90487153916086e-15,0,1
299,State3_Energetic,1.6,7.2,0.28249,20,test,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00299_seed020_sev040_Hs160_Tp720.csv,480000,479999.999999997,5.33570225040118e-15,1.92085281014442e-09,3.74486456610305e-15,0,1
300,State3_Energetic,1.6,7.2,0.28249,20,test,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00300_seed020_sev020_Hs160_Tp720.csv,240000,240000,1.2126596023639e-15,1.23691279441118e-09,4.39368941444364e-15,0,1
301,State4_LongPeriodSwell,1.6,10,0.109868,1,train,healthy,1,1200000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00301_seed001_sev100_Hs160_Tp1000.csv,1200000,1200000,3.88051072756449e-16,1.86264514923096e-09,2.33711684921455e-15,0,1
302,State4_LongPeriodSwell,1.6,10,0.109868,1,train,pto_damping_loss,0.8,960000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00302_seed001_sev080_Hs160_Tp1000.csv,960000,959999.999999999,1.33392556260029e-15,1.74622982740402e-09,2.60498094521644e-15,0,1
303,State4_LongPeriodSwell,1.6,10,0.109868,1,train,pto_damping_loss,0.6,720000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00303_seed001_sev060_Hs160_Tp1000.csv,720000,719999.999999999,1.61687946981854e-15,1.45519152283669e-09,2.7446076205215e-15,0,1
304,State4_LongPeriodSwell,1.6,10,0.109868,1,train,pto_damping_loss,0.4,480000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00304_seed001_sev040_Hs160_Tp1000.csv,480000,479999.999999999,2.5465851649642e-15,1.04773789644241e-09,2.79870752055042e-15,0,1
305,State4_LongPeriodSwell,1.6,10,0.109868,1,train,pto_damping_loss,0.2,240000,C:\Users\Vissal\Downloads\New_WEC_Fault_detection\WEC-Sim\demostage\Matlab\reference_ar_hstp_project\dataset_reference_ideal\run00305_seed001_sev020_Hs160_Tp1000.csv,240000,239999.999999999,2.5465851649642e-15,1.13504938781261e-09,5.68969667197463e-15,0,1
